"X1","X2","CLS"
0.309511927338058,0.824982533186945,"#3C5488FF"
0.154805868849187,0.618574708054696,"#E64B35FF"
0.118624613234854,0.364707056592474,"#E64B35FF"
0.283112087034634,0.111088931031041,"#4DBBD5FF"
